Date,AAPL,JNJ,MSFT,PG,XOM
2016-04-21,24.1047420501709,88.66590881347656,49.455955505371094,63.675777435302734,58.06909942626953
2016-04-22,24.038766860961914,88.47074890136719,45.90945053100586,63.79396438598633,58.56422424316406
2016-04-25,23.90229606628418,88.61908721923828,46.202049255371094,64.15646362304688,58.43041229248047
2016-04-26,23.736242294311523,88.15066528320312,45.608001708984375,62.690677642822266,58.63111877441406
2016-04-27,22.250885009765625,88.04135131835938,45.16468811035156,62.95859909057617,59.18645095825195
2016-04-28,21.570743560791016,87.81497192382812,44.24259948730469,62.856163024902344,58.898738861083984
2016-04-29,21.322811126708984,87.50265502929688,44.216007232666016,63.139854431152344,59.146324157714844
2016-05-02,21.300064086914062,88.02574157714844,44.87210464477539,63.80971908569336,59.63473129272461
2016-05-03,21.65036392211914,87.97888946533203,44.13619613647461,63.912174224853516,58.952266693115234
2016-05-04,21.425172805786133,87.61196899414062,44.216007232666016,64.30619049072266,58.83854293823242
2016-05-05,21.338199615478516,88.1272201538086,44.278053283691406,64.06977081298828,58.90544128417969
2016-05-06,21.219207763671875,88.01793670654297,44.67703628540039,64.72388458251953,59.21990203857422
2016-05-09,21.23521614074707,88.78304290771484,44.393314361572266,64.71600341796875,59.26005554199219
2016-05-10,21.37939453125,89.52471923828125,45.23562240600586,64.99971008300781,60.21013641357422
2016-05-11,21.171144485473633,89.29049682617188,45.26221466064453,64.73965454101562,59.920013427734375
2016-05-12,20.67453956604004,89.18118286132812,45.67006301879883,64.94454956054688,60.50027084350586
2016-05-13,20.715728759765625,88.65811157226562,45.28881072998047,64.0146255493164,59.81882095336914
2016-05-16,21.484676361083984,89.34514617919922,45.953773498535156,64.32984161376953,60.43280029296875
2016-05-17,21.39542007446289,88.86892700195312,45.096675872802734,63.53390884399414,60.40578079223633
2016-05-18,21.640289306640625,88.68155670166016,45.36450958251953,62.927085876464844,60.284358978271484
2016-05-19,21.557905197143555,88.10381317138672,44.927032470703125,63.195037841796875,60.79713821411133
2016-05-20,21.791336059570312,88.56773376464844,45.19488525390625,63.06105041503906,60.54749298095703
2016-05-23,22.068248748779297,88.1903076171875,44.66811752319336,63.20290756225586,60.45304489135742
2016-05-24,22.40465545654297,88.6070327758789,46.060916900634766,63.80971908569336,60.50027084350586
